103;1;041333000992;PILHA DURACELL ALCA MEDIA;GERAL;UTILIDADES;GERAL;;UN;;;3;10,2400;0,00;16,50;0,00;0,00;;          
104;1;041333001005;PILHA DURACELL ALC.2X1 AA;GERAL;UTILIDADES;GERAL;0413330010;CT;;;20;4,3500;0,00;6,00;0,00;0,00;;          
105;1;041333001043;BATERIA DURACELL ALCALINA;GERAL;UTILIDADES;GERAL;0413330010;UN;;;14;9,8000;0,00;14,50;0,00;0,00;;          
106;1;041333001074;PILHA   DURACELL  AAA  ALC.   PALITTO;GERAL;UTILIDADES;GERAL;0413330010;UN;;;36;5,4700;0,00;7,65;0,00;0,00;;          
107;1;041333014630;PILHA DURACELL ALCALINA PEQUENA;GERAL;UTILIDADES;GERAL;0413330146;UN;;;21;15,4750;0,00;7,50;0,00;0,00;;          
108;1;041333469485;PILHA DURACELL ALC.1 PILHA GRATIS 4X1;GERAL;UTILIDADES;GERAL;0413334694;UN;A;;4;12,6300;0,00;18,00;0,00;0,00;;          
109;1;041771482459;PILHA REC.AAA KODAK;GERAL;UTILIDADES;GERAL;;CT;;;1;8,7700;0,00;12,30;0,00;0,00;;          
110;1;041771819880;PILHA KODAK AA PEQ 4*1;GERAL;UTILIDADES;GERAL;;UN;;;1;23,3400;0,00;34,00;0,00;0,00;;          
111;1;041778329467;PILHA KODAK AAA X2;GERAL;UTILIDADES;GERAL;;CT;;;6;1,5900;0,00;2,50;0,00;0,00;;          
112;1;0457;CORDA  SEDA AR.COLORIDA 3MM;GERAL;UTILIDADES;GERAL;;UN;;;288,4;0,1900;0,00;0,40;0,00;0,00;;          
113;1;0459;CORDA SEDA BRANCA N 18;GERAL;ALIMENTOS;GERAL;;UN;;;0;8,0000;0,00;17,50;0,00;17,50;;          
114;1;0460;CORDA SEDA BRANCA N.12;GERAL;ALIMENTOS;GERAL;;UN;;;0;5,0600;0,00;17,50;0,00;17,50;;          
115;1;047400125261;APARELHO BAR GILLETTE SENSOR EXCEL;GERAL;ALIMENTOS;GERAL;;UN;;;0;5,0000;0,00;6,50;0,00;0,00;;          
